sequence_id,cell_id,source_checkpoint,target_checkpoint,modality,point_index,time_s,voltage_V,capacity_Ah,temperature_K,actual_soh
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2079,735954.8830280253,3.863806,0.4290737886344706,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2080,735954.8830395994,3.8636055,0.4292801747326388,312.97673299999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2081,735954.8830511735,3.8641269,0.42948656163712556,313.08908299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2082,735954.8830627475,3.864167,0.4296929491303609,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2083,735954.8830743217,3.864207,0.4298993377250502,313.014166,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2084,735954.8830858957,3.8645279,0.4301057261414117,313.06411199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2085,735954.8830974698,3.8645279,0.430312113534,313.08908299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2086,735954.8831090438,3.8647285,0.4305185031418864,313.051646,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2087,735954.883120618,3.8648889,0.4307248922264201,313.051646,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2088,735954.883132192,3.8650491,0.43093128059845653,313.06411199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2089,735954.8831437661,3.8650491,0.4311376682102831,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2090,735954.8831553401,3.8650894,0.43134405540646703,313.039141,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2091,735954.8831669142,3.8651295,0.4315504416586406,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2092,735954.8831784882,3.8655705,0.4317568294632603,313.051646,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2093,735954.8831900624,3.8656907,0.4319632158746813,313.08908299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2094,735954.8832016364,3.8658912,0.4321696030653619,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2095,735954.8832132105,3.8659716,0.4323759906487901,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2096,735954.8832247846,3.8660116,0.4325823781119758,313.06411199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2097,735954.8832363586,3.8660917,0.4327887667035285,313.06411199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2098,735954.8832479328,3.8663726,0.4329951529204983,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2099,735954.8832595068,3.866533,0.4332015405995449,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2100,735954.8832710809,3.8666131,0.43340792891508645,313.08908299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2101,735954.8832826549,3.8667336,0.4336143168751119,313.051646,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2102,735954.883294229,3.8668938,0.4338207052507697,313.06411199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2103,735954.883305803,3.8669741,0.43402709193434996,313.02667499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2104,735954.8833173772,3.8672948,0.4342334803720364,313.039141,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2105,735954.8833289512,3.8672147,0.4344398678884243,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2106,735954.8833405253,3.8672547,0.4346462543280029,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2107,735954.8833520993,3.8675756,0.4348526430431824,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2108,735954.8833636735,3.8676958,0.43505903146467423,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2109,735954.8833752476,3.8677762,0.4352654206006809,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2110,735954.8833868216,3.8680968,0.4354718071251018,313.06411199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2111,735954.8833983957,3.8680568,0.4356781951823086,313.076579,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2112,735954.8834099697,3.8681772,0.4358845814998541,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2113,735954.8834215439,3.8682573,0.43609097059351265,313.08908299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2114,735954.8834331179,3.8685381,0.4362973580674879,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2115,735954.883444692,3.8686182,0.4365037444840698,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2116,735954.883456266,3.8686583,0.4367101301297912,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2117,735954.8834678401,3.8688989,0.4369165163199226,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2118,735954.8834794142,3.8690593,0.4371229019159885,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2119,735954.8834909883,3.8691797,0.4373292877596504,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2120,735954.8835025623,3.8692999,0.43753567637569857,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2121,735954.8835141364,3.8694203,0.43774206681104527,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2122,735954.8835257106,3.8694603,0.437948456868042,313.08908299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2123,735954.8835372846,3.869741,0.43815484691273665,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2124,735954.8835488587,3.8697009,0.438361232935079,313.076579,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2125,735954.8835604327,3.8698614,0.4385676195177816,313.076579,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2126,735954.8835720068,3.8703024,0.4387740043023818,313.06411199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2127,735954.8835835808,3.8703425,0.4389803889155172,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2128,735954.883595155,3.8705029,0.4391867737285597,313.08908299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2129,735954.883606729,3.8706234,0.4393931599595879,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2130,735954.8836183031,3.8706634,0.43959954600313317,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2131,735954.8836298771,3.8707838,0.4398059337546692,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2132,735954.8836414512,3.8710244,0.4400123214706963,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2133,735954.8836530253,3.8709843,0.440218708028734,313.08908299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2134,735954.8836645994,3.871305,0.440425095389462,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2135,735954.8836761735,3.8715858,0.44063148302606536,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2136,735954.8836877475,3.8717461,0.4408378700773315,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2137,735954.8836993217,3.8717864,0.4410442557246636,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2138,735954.8837108957,3.8719065,0.4412506419926792,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2139,735954.8837224698,3.872107,0.441457029279046,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2140,735954.8837340438,3.872067,0.44166341518633023,313.08908299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2141,735954.8837456179,3.872067,0.44186980192457415,313.06411199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2142,735954.883757192,3.8722675,0.4420761882349582,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2143,735954.8837687661,3.8726685,0.4422825736755778,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2144,735954.8837803401,3.8727486,0.4424889582161967,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2145,735954.8837919142,3.8726685,0.4426953438830431,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2146,735954.8838034882,3.87323,0.4429017308352458,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2147,735954.8838150623,3.8730295,0.4431081193998786,313.17646299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2148,735954.8838266365,3.8733501,0.44331450918464826,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2149,735954.8838382105,3.8735106,0.4435208960733236,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2150,735954.8838497846,3.8735907,0.4437272831068691,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2151,735954.8838613586,3.8735507,0.44393366869600076,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2152,735954.8838729328,3.8739116,0.4441400537637228,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2153,735954.8838845068,3.8739917,0.4443464373353848,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2154,735954.8838960809,3.8741522,0.4445528216478916,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2155,735954.8839076549,3.8743927,0.4447592061974148,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2156,735954.883919229,3.8743927,0.4449655900788065,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2157,735954.883930803,3.8745131,0.4451719742765436,313.17646299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2158,735954.8839423772,3.8749142,0.4453783577725322,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2159,735954.8839539512,3.8747137,0.4455847416057706,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2160,735954.8839655253,3.8748341,0.4457911267033725,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2161,735954.8839770994,3.8754356,0.44599751202900517,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2162,735954.8839886734,3.8752351,0.44620389755982803,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2163,735954.8840002476,3.8755958,0.4464102830127123,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2164,735954.8840118216,3.8757563,0.4466166685223693,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2165,735954.8840233957,3.8758366,0.4468230543502028,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2166,735954.8840349697,3.8757563,0.4470294392656216,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2167,735954.8840465439,3.8759968,0.4472358250293952,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2168,735954.8840581179,3.8762376,0.4474422118719991,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2169,735954.884069692,3.8762376,0.44764859766080045,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2170,735954.884081266,3.8762777,0.44785498279904523,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2171,735954.8840928401,3.8765583,0.44806136752883574,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2172,735954.8841044141,3.8767989,0.4482677516892124,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2173,735954.8841159883,3.8770397,0.44847413757524957,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2174,735954.8841275624,3.8773603,0.4486805223226759,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2175,735954.8841391364,3.8770797,0.4488869064760268,313.08908299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2176,735954.8841507105,3.8773603,0.44909329456698943,313.11405399999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2177,735954.8841622846,3.8773203,0.4492996818798049,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2178,735954.8841738587,3.8775208,0.4495060697335645,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2179,735954.8841854327,3.8780019,0.4497124563022563,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2180,735954.8841970068,3.8780019,0.4499188426480171,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2181,735954.8842085808,3.8782024,0.4501252298744269,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2182,735954.884220155,3.8783629,0.4503316167613966,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2183,735954.884231729,3.8783629,0.4505380026228401,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2184,735954.8842433031,3.878443,0.4507443876215176,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2185,735954.8842548771,3.8787639,0.4509507724857212,313.17646299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2186,735954.8842664512,3.8788843,0.4511571564975416,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2187,735954.8842780254,3.8791649,0.4513635405024482,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2188,735954.8842895994,3.879245,0.4515699258071594,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2189,735954.8843011735,3.8794055,0.4517763105935059,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2190,735954.8843127475,3.8794456,0.4519826968189527,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2191,735954.8843243216,3.8795259,0.4521890819075826,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2192,735954.8843358957,3.8798065,0.45239546434431294,313.17646299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2193,735954.8843474698,3.8800874,0.4526018516430495,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2194,735954.8843590438,3.8801675,0.45280824062847896,313.17646299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2195,735954.8843706179,3.8804481,0.4530146287335307,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2196,735954.8843821919,3.8805685,0.45322101623751493,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2197,735954.884393766,3.8805285,0.4534274027283597,313.138987,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2198,735954.8844053401,3.8806889,0.4536337872564324,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2199,735954.8844169142,3.8810096,0.453840172195004,313.10155,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2200,735954.8844284883,3.88117,0.45404655838535557,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2201,735954.8844400623,3.8812101,0.4542529457674662,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2202,735954.8844516365,3.88113,0.4544593321169467,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2203,735954.8844632105,3.8814106,0.45466571630389396,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2204,735954.8844747846,3.8814907,0.4548721009488763,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2205,735954.8844863586,3.8818517,0.4550784865096368,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2206,735954.8844979327,3.8817716,0.4552848700300496,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2207,735954.8845095068,3.8821726,0.45549125389359196,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2208,735954.8845210809,3.8822927,0.4556976374689331,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2209,735954.8845326549,3.8823731,0.455904022888126,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2210,735954.884544229,3.8826537,0.4561104089068163,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2211,735954.884555803,3.8828943,0.4563167949611545,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2212,735954.8845673772,3.8826537,0.45652317916226204,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2213,735954.8845789513,3.8830948,0.45672956161126027,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2214,735954.8845905253,3.8829746,0.4569359433759597,313.17646299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2215,735954.8846020994,3.8832152,0.4571423272588332,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2216,735954.8846136734,3.8833356,0.4573487098900248,313.25134099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2217,735954.8846252476,3.8834558,0.4575550922221239,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2218,735954.8846368216,3.8839371,0.4577614782214424,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2219,735954.8846483957,3.8838568,0.4579678622315979,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2220,735954.8846599697,3.8840973,0.458174245209354,313.17646299999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2221,735954.8846715438,3.8842578,0.45838062709608973,313.238875,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2222,735954.8846831179,3.8844583,0.4585870119286262,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2223,735954.884694692,3.8844984,0.4587933951929219,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2224,735954.884706266,3.8844583,0.4589997785207723,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2225,735954.8847178401,3.8848593,0.45920616239473466,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2226,735954.8847294142,3.8849797,0.45941254846469465,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2227,735954.8847409883,3.8853407,0.4596189317781405,313.263808,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2228,735954.8847525624,3.8852203,0.4598253151005418,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2229,735954.8847641364,3.8856213,0.46003169657522247,313.16396199999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2230,735954.8847757105,3.8856213,0.4602380793177286,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2231,735954.8847872845,3.8857415,0.4604444612768927,313.188929,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2232,735954.8847988587,3.8857818,0.46065084450558813,313.238875,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2233,735954.8848104327,3.8860624,0.4608572275699903,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2234,735954.8848220068,3.8860223,0.4610636085021363,313.263808,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2235,735954.8848335808,3.8864634,0.4612699885962456,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2236,735954.884845155,3.8866239,0.46147637039272726,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2237,735954.884856729,3.886744,0.4616827509250963,313.238875,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2238,735954.8848683031,3.8869445,0.46188913194348824,313.263808,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2239,735954.8848798772,3.8869445,0.4620955113831855,313.238875,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2240,735954.8848914512,3.887145,0.4623018923027716,313.238875,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2241,735954.8849030253,3.8876665,0.46250827353168056,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2242,735954.8849145994,3.8875461,0.46271465577551946,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2243,735954.8849261735,3.8877065,0.4629210372166036,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2244,735954.8849377475,3.8879874,0.46312741866644963,313.12652099999997,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2245,735954.8849493216,3.8880675,0.4633338001022406,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2246,735954.8849608956,3.8880274,0.4635401825583496,313.15149499999995,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2247,735954.8849724698,3.8883481,0.4637465641339315,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2248,735954.8849840438,3.8884685,0.46395294475640864,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2249,735954.8849956179,3.888629,0.4641593264823269,313.201395,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2250,735954.8850071919,3.8887894,0.4643657085884908,313.22637,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2251,735954.885018766,3.8888295,0.464572090332133,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2252,735954.8850303402,3.8888295,0.4647784715894572,313.21390399999996,98.67620878772155
Cell1:cyc0000->cyc0100,Cell1,cyc0000,cyc0100,C1ch,2253,735954.8850419142,3.8893907,0.4649848544504938,313.188929,98.67620878772155
